;Participant;Latency;Difficulty;MT in ms;SD
610;5;-16.67;17.75;241.3333333;31.02149792
611;5;-16.67;20.11111111;201.3333333;89.36628745
612;5;-16.67;21.1754386;314;249.417321
613;5;-16.67;26.61764706;232.3333333;151.9517467
614;5;-16.67;26.82222222;305.3333333;37.85938897
615;5;-16.67;35.5;353;209.4015282
616;5;0;2.960784314;100.6666667;17.61628035
617;5;0;3.355555556;435.6666667;493.9234084
618;5;0;3.82278481;96.33333333;46.06878915
619;5;0;4.441176471;78.33333333;58.24374072
620;5;0;5.298245614;90;29.61418579
621;5;0;5.911764706;282.6666667;96.64539996
622;5;0;6.7;200;46.87216658
623;5;0;6.711111111;108;88.39117603
624;5;0;7.632911392;199.6666667;33.20140559
625;5;0;8.867647059;242;160.8322107
626;5;0;8.87254902;195.3333333;94.64847243
627;5;0;8.882352941;99;47.46577715
628;5;0;10.05555556;296.6666667;181.2631604
629;5;0;10.57894737;169.6666667;61.88968681
630;5;0;11.4556962;175.6666667;84.85477791
631;5;0;11.83333333;319;116.258333
632;5;0;13.30882353;326.6666667;130.4160011
633;5;0;13.4;170;110.4852931
634;5;0;13.41111111;320;123.8426421
635;5;0;15.27848101;453;141.3117122
636;5;0;15.87719298;233;125.6224502
637;5;0;17.73529412;235.3333333;82.20300076
638;5;0;17.75;319.6666667;60.68223244
639;5;0;20.11111111;229.3333333;10.0166528
640;5;0;21.1754386;310.6666667;87.55760009
641;5;0;26.61764706;232;45.92385001
642;5;0;26.82222222;441.3333333;101.2784939
643;5;0;35.5;294.3333333;51.62686639
644;5;16.67;2.960784314;141.3333333;66.97263123
645;5;16.67;3.355555556;128.3333333;17.09775814
646;5;16.67;3.82278481;173.3333333;43.01550108
647;5;16.67;4.441176471;118.6666667;78.05340052
648;5;16.67;5.298245614;109.6666667;35.79571669
649;5;16.67;5.911764706;288;111.0720487
650;5;16.67;6.7;349.6666667;55.89573627
651;5;16.67;6.711111111;129.3333333;73.65686209
652;5;16.67;7.632911392;314.6666667;80.46324213
653;5;16.67;8.867647059;188.6666667;76.55934517
654;5;16.67;8.87254902;231;124.7076581
655;5;16.67;8.882352941;185.6666667;84.58329228
656;5;16.67;10.05555556;257;143.885371
657;5;16.67;10.57894737;197;138.6109664
658;5;16.67;11.4556962;322.6666667;50.54041287
659;5;16.67;11.83333333;450;167.3110875
660;5;16.67;13.30882353;350;99.95498987
661;5;16.67;13.4;262.6666667;80.40729652
662;5;16.67;13.41111111;565.6666667;249.0428343
663;5;16.67;15.27848101;300.3333333;58.51780356
664;5;16.67;15.87719298;300.6666667;31.00537588
665;5;16.67;17.73529412;390.6666667;24.78574859
666;5;16.67;17.75;334;78.86063657
667;5;16.67;20.11111111;396;91.14823092
668;5;16.67;21.1754386;479.6666667;324.2365392
669;5;16.67;26.61764706;426;117.9109834
670;5;16.67;26.82222222;417.3333333;109.9742394
671;5;16.67;35.5;506.6666667;140.2010461
672;5;50;2.960784314;182.3333333;77.10598766
673;5;50;3.355555556;162.6666667;20.23198787
674;5;50;3.82278481;180.6666667;27.75487945
675;5;50;4.441176471;311.3333333;125.9536952
676;5;50;5.298245614;129.6666667;18.50225212
677;5;50;5.911764706;253.6666667;122.9728967
678;5;50;6.7;231.6666667;28.98850347
679;5;50;6.711111111;152;40.70626487
680;5;50;7.632911392;238;71.68681887
681;5;50;8.867647059;239.6666667;107.6351863
682;5;50;8.87254902;487;277.5013513
683;5;50;8.882352941;325;305.4030124
684;5;50;10.05555556;506.6666667;120.2677568
685;5;50;10.57894737;298;110.2678557
686;5;50;11.4556962;364.3333333;5.507570547
687;5;50;11.83333333;510;222.0608025
688;5;50;13.30882353;367.3333333;105.044435
689;5;50;13.4;301.6666667;109.0244621
690;5;50;13.41111111;507.6666667;130.0397375
691;5;50;15.27848101;403.3333333;30.1717307
692;5;50;15.87719298;520.6666667;140.6070174
693;5;50;17.73529412;595.3333333;483.5828092
694;5;50;17.75;512;201.174054
695;5;50;20.11111111;328.3333333;52.16640043
696;5;50;21.1754386;631;224.6486145
697;5;50;26.61764706;469;215.3973073
698;5;50;26.82222222;746.6666667;215.9174225
699;5;50;35.5;1055.333333;375.2790073
700;6;-50;2.960784314;215.25;222.4595469
701;6;-50;3.355555556;331.6666667;161.6611683
702;6;-50;3.82278481;130.6666667;74.37965672
703;6;-50;4.441176471;202;194.4325076
704;6;-50;5.298245614;333;69.45982052
705;6;-50;5.911764706;188.3333333;70.22155415
706;6;-50;6.7;448.3333333;466.0840411
707;6;-50;6.711111111;277.3333333;126.1758033
708;6;-50;7.632911392;358.6666667;187.4735537
709;6;-50;8.867647059;414.25;130.9691439
710;6;-50;8.87254902;360;103.2521186
711;6;-50;8.882352941;214;183.5510828
712;6;-50;10.05555556;485.75;146.7682413
713;6;-50;10.57894737;335.3333333;185.5056154
714;6;-50;11.4556962;1255.666667;793.8654378
715;6;-50;11.83333333;484.6666667;262.3248622
716;6;-50;13.30882353;366.25;147.181011
717;6;-50;13.4;241.3333333;143.0745726
718;6;-50;13.41111111;1074;409.1931084
719;6;-50;15.27848101;745.3333333;239.4959986
720;6;-50;15.87719298;1027;725.9634977
721;6;-50;17.73529412;361.75;119.4414082
722;6;-50;17.75;542;404.6883575
723;6;-50;20.11111111;281.3333333;254.657286
724;6;-50;21.1754386;543.6666667;367.0208895
725;6;-50;26.61764706;868.6666667;299.7437795
726;6;-50;26.82222222;825.6666667;520.4289897
727;6;-50;35.5;843.6666667;150.9845467
728;6;-16.67;2.960784314;144;33.15116891
729;6;-16.67;3.355555556;150;0
730;6;-16.67;3.82278481;173;108.3728133
731;6;-16.67;4.441176471;115;
732;6;-16.67;5.298245614;232.25;98.35098712
733;6;-16.67;5.911764706;295.3333333;175.4546475
734;6;-16.67;6.7;105.5;62.93250353
735;6;-16.67;6.711111111;312;121.6223664
736;6;-16.67;7.632911392;271.75;86.10991039
737;6;-16.67;8.867647059;367.6666667;209.8864773
738;6;-16.67;8.87254902;565.6666667;224.5024128
739;6;-16.67;8.882352941;121;75.85512507
740;6;-16.67;10.05555556;545.6;60.88760137
741;6;-16.67;10.57894737;242;
742;6;-16.67;11.4556962;466.6666667;275.2641156
743;6;-16.67;11.83333333;551;128.0468664
744;6;-16.67;13.30882353;582;100.1648641
745;6;-16.67;13.4;343.6666667;93.83673765
746;6;-16.67;13.41111111;622;325.2260752
747;6;-16.67;15.27848101;568.3333333;205.4296311
748;6;-16.67;15.87719298;461.6;82.32435849
749;6;-16.67;17.73529412;463.3333333;30.66485502
750;6;-16.67;17.75;459;85.99709297
751;6;-16.67;20.11111111;711.3333333;197.1099524
752;6;-16.67;21.1754386;570.6666667;264.4699101
753;6;-16.67;26.61764706;371;273.6000731
754;6;-16.67;26.82222222;688;56.33826408
755;6;-16.67;35.5;731;
756;6;0;2.960784314;262;160.1842689
757;6;0;3.355555556;180.3333333;118.0014124
758;6;0;3.82278481;200;147.5228796
759;6;0;4.441176471;131.3333333;35.80968212
760;6;0;5.298245614;263.6666667;163.9339298
761;6;0;5.911764706;183.6666667;160.5033748
762;6;0;6.7;497.3333333;116.573296
763;6;0;6.711111111;299.3333333;310.1972491
764;6;0;7.632911392;468.3333333;136.661382
765;6;0;8.867647059;266.3333333;287.2356756
766;6;0;8.87254902;665.3333333;312.8231662
767;6;0;8.882352941;280;257.4470819
768;6;0;10.05555556;431;113.4504297
769;6;0;10.57894737;379;237.7225273
770;6;0;11.4556962;388;235.6119691
771;6;0;11.83333333;520.6666667;90.0074071
772;6;0;13.30882353;505;41.72529209
773;6;0;13.4;464.6666667;306.5572268
774;6;0;13.41111111;659;175.051421
775;6;0;15.27848101;643.6666667;209.0199353
776;6;0;15.87719298;558.3333333;185.2277877
777;6;0;17.73529412;201;123.9395014
778;6;0;17.75;860;298.6017415
779;6;0;20.11111111;413.3333333;136.793031
780;6;0;21.1754386;445;233.0064377
781;6;0;26.61764706;569;390.0038461
782;6;0;26.82222222;772.3333333;195.7915558
783;6;0;35.5;615;157.5531656
784;6;16.67;2.960784314;152;173.9482682
785;6;16.67;3.355555556;134.5;150.6137444
786;6;16.67;3.82278481;277.6666667;202.9096679
787;6;16.67;4.441176471;202.75;37.51777357
788;6;16.67;5.298245614;255.3333333;144.3825936
789;6;16.67;5.911764706;300.3333333;97.62342615
790;6;16.67;6.7;378;
791;6;16.67;6.711111111;155.6666667;62.7880031
792;6;16.67;7.632911392;392;
793;6;16.67;8.867647059;249.25;144.8179892
794;6;16.67;8.87254902;565.6666667;192.5781227
795;6;16.67;8.882352941;;
796;6;16.67;10.05555556;371.3333333;205.8502692
797;6;16.67;10.57894737;289.6666667;124.2953472
798;6;16.67;11.4556962;339.5;56.79495283
799;6;16.67;11.83333333;679;305.7989536
800;6;16.67;13.30882353;331;306.884343
801;6;16.67;13.4;552;
802;6;16.67;13.41111111;535;105.6976821
803;6;16.67;15.27848101;885.6666667;165.741767
804;6;16.67;15.87719298;581.5;239.7091988
805;6;16.67;17.73529412;356.6666667;315.027512
806;6;16.67;17.75;466;
807;6;16.67;20.11111111;348;234.7594514
808;6;16.67;21.1754386;723;758.0184694
809;6;16.67;26.61764706;936.3333333;460.6238523
810;6;16.67;26.82222222;634.5;235.2565975
811;6;16.67;35.5;651.25;101.3948552
812;6;50;2.960784314;250.3333333;82.05079727
813;6;50;3.355555556;200.2;94.85620697
814;6;50;3.82278481;102;15.55634919
815;6;50;4.441176471;126.75;67.35663788
816;6;50;5.298245614;183.75;177.7664667
817;6;50;5.911764706;261;63.63961031
818;6;50;6.7;269.5;114.9739101
819;6;50;6.711111111;184.5;60.12487006
820;6;50;7.632911392;454.3333333;80.78572481
821;6;50;8.867647059;;
822;6;50;8.87254902;540.1666667;268.7194944
823;6;50;8.882352941;394.5;214.2533547
824;6;50;10.05555556;609.75;203.5474965
825;6;50;10.57894737;318;
826;6;50;11.4556962;452;
827;6;50;11.83333333;630.75;195.1279495
828;6;50;13.30882353;814;76.36753237
829;6;50;13.4;392.8;191.2974124
830;6;50;13.41111111;458.6666667;86.1239417
831;6;50;15.27848101;493.3333333;201.5795955
832;6;50;15.87719298;697;
833;6;50;17.73529412;865;546.4366386
834;6;50;17.75;625;103.2375901
835;6;50;20.11111111;754.8;165.822797
836;6;50;21.1754386;906;
837;6;50;26.61764706;647;136.9196845
838;6;50;26.82222222;811.4;98.6980243
839;6;50;35.5;757;74.95331881
840;7;-50;2.960784314;84.66666667;55.50075075
841;7;-50;3.355555556;135;159.2388144
842;7;-50;3.82278481;67.66666667;34.35597959
843;7;-50;4.441176471;135;184.4640886
844;7;-50;5.298245614;84.66666667;49.65212315
845;7;-50;5.911764706;28.66666667;1.527525232
846;7;-50;6.7;58.33333333;29.00574656
847;7;-50;6.711111111;57;29.51270913
848;7;-50;7.632911392;57;45.92385001
849;7;-50;8.867647059;88.66666667;49.08496036
850;7;-50;8.87254902;115.3333333;105.1158092
851;7;-50;8.882352941;105.6666667;86.85812186
852;7;-50;10.05555556;97;58.61740356
853;7;-50;10.57894737;104.3333333;18.47520861
854;7;-50;11.4556962;115.3333333;2.309401077
855;7;-50;11.83333333;86.33333333;58.00287349
856;7;-50;13.30882353;106;71.92357055
857;7;-50;13.4;124.3333333;45.08140785
858;7;-50;13.41111111;96.33333333;31.46956201
859;7;-50;15.27848101;200.6666667;54.50076452
860;7;-50;15.87719298;181.6666667;59.13825609
861;7;-50;17.73529412;165.3333333;69.57250415
862;7;-50;17.75;135.3333333;45.98188049
863;7;-50;20.11111111;125;87.41281371
864;7;-50;21.1754386;555.6666667;599.3474229
865;7;-50;26.61764706;247.6666667;119.9388733
866;7;-50;26.82222222;508;521.8994156
867;7;-50;35.5;86.66666667;59.00282479
868;7;-16.67;2.960784314;94;115.1824639
869;7;-16.67;3.355555556;37;15.58845727
870;7;-16.67;3.82278481;116.3333333;101.0461941
871;7;-16.67;4.441176471;58;51.09794516
872;7;-16.67;5.298245614;93.66666667;43.31666346
873;7;-16.67;5.911764706;132;84.00595217
874;7;-16.67;6.7;178.3333333;236.5509107
875;7;-16.67;6.711111111;78.66666667;85.19585279
876;7;-16.67;7.632911392;76;14.93318452
877;7;-16.67;8.867647059;349;385.7162169
878;7;-16.67;8.87254902;201;176.3207305
879;7;-16.67;8.882352941;161.6666667;60.21074101
880;7;-16.67;10.05555556;212;58.12916652
881;7;-16.67;10.57894737;173.6666667;51.6946161
882;7;-16.67;11.4556962;284.3333333;168.3458741
883;7;-16.67;11.83333333;356.3333333;324.4770151
884;7;-16.67;13.30882353;124.6666667;73.79927732
885;7;-16.67;13.4;171.6666667;99.71124978
886;7;-16.67;13.41111111;153.6666667;73.58215363
887;7;-16.67;15.27848101;742.6666667;1040.216003
888;7;-16.67;15.87719298;200.3333333;58.01149311
889;7;-16.67;17.73529412;208.6666667;168.9861927
890;7;-16.67;17.75;1124.333333;1476.842691
891;7;-16.67;20.11111111;342.6666667;273.6153017
892;7;-16.67;21.1754386;767.6666667;845.4562871
893;7;-16.67;26.61764706;468;229.2400489
894;7;-16.67;26.82222222;735.3333333;633.7194437
895;7;-16.67;35.5;731.3333333;301.6626151
896;7;0;2.960784314;67;15.71623365
897;7;0;3.355555556;113.3333333;55.01211988
898;7;0;3.82278481;109.6666667;78.6913803
899;7;0;4.441176471;77.33333333;60.36831398
900;7;0;5.298245614;114.3333333;100.1715196
901;7;0;5.911764706;133.6666667;65.54642121
902;7;0;6.7;125.6666667;18.50225212
903;7;0;6.711111111;143;87
904;7;0;7.632911392;172;86.50433515
905;7;0;8.867647059;154.3333333;72.2795499
906;7;0;8.87254902;152;83.14445261
907;7;0;8.882352941;86.33333333;29.00574656
908;7;0;10.05555556;164.3333333;17.61628035
909;7;0;10.57894737;356.6666667;467.7395999
910;7;0;11.4556962;593;532.7466565
911;7;0;11.83333333;978.3333333;434.6680726
912;7;0;13.30882353;645;776.5004829
913;7;0;13.4;167;48.13522619
914;7;0;13.41111111;491;315.3870638
915;7;0;15.27848101;240.3333333;148.0855609
916;7;0;15.87719298;260.6666667;108.5833014
917;7;0;17.73529412;341;266.3813057
918;7;0;17.75;458.6666667;58.1406341
919;7;0;20.11111111;222;157.4198209
920;7;0;21.1754386;296.3333333;190.7887139
921;7;0;26.61764706;764.3333333;606.3697992
922;7;0;26.82222222;407;72.54653679
923;7;0;35.5;808.6666667;689.1446389
924;7;16.67;2.960784314;374.6666667;576.3205127
925;7;16.67;3.355555556;127.3333333;15.30795
926;7;16.67;3.82278481;64.33333333;34.23935358
927;7;16.67;4.441176471;133.3333333;33.50124376
928;7;16.67;5.298245614;471;542.1079228
929;7;16.67;5.911764706;201.6666667;125.1572344
930;7;16.67;6.7;197.6666667;103.2101416
931;7;16.67;6.711111111;150.3333333;89.57864329
932;7;16.67;7.632911392;201.6666667;28.5365263
933;7;16.67;8.867647059;207.6666667;112.0104162
934;7;16.67;8.87254902;447;440.4418236
935;7;16.67;8.882352941;66.66666667;43.01550108
936;7;16.67;10.05555556;299.3333333;20.55075019
937;7;16.67;10.57894737;279.3333333;220.1870417
938;7;16.67;11.4556962;449.3333333;512.4317841
939;7;16.67;11.83333333;618.3333333;729.7714254
940;7;16.67;13.30882353;219;154.980644
941;7;16.67;13.4;162;58.84725992
942;7;16.67;13.41111111;208.3333333;86.21678104
943;7;16.67;15.27848101;810;435.714356
944;7;16.67;15.87719298;115.3333333;57.50072463
945;7;16.67;17.73529412;299.6666667;165.5576435
946;7;16.67;17.75;296.6666667;164.4698554
947;7;16.67;20.11111111;276.6666667;40.86971169
948;7;16.67;21.1754386;348.6666667;82.88747392
949;7;16.67;26.61764706;369.3333333;332.2413781
950;7;16.67;26.82222222;422;131.0457935
951;7;16.67;35.5;558;39.58535083
952;7;50;2.960784314;75.66666667;59.24806607
953;7;50;3.355555556;69;42.88356328
954;7;50;3.82278481;112;1.732050808
955;7;50;4.441176471;253.6666667;258.043278
956;7;50;5.298245614;124.3333333;73.65686209
957;7;50;5.911764706;144.6666667;30.022214
958;7;50;6.7;181;92.71461589
959;7;50;6.711111111;176.3333333;83.05018563
960;7;50;7.632911392;467.6666667;259.7813183
961;7;50;8.867647059;268.3333333;16.16580754
962;7;50;8.87254902;551;602.6599373
963;7;50;8.882352941;124.3333333;33.23151115
964;7;50;10.05555556;1088.666667;1323.441096
965;7;50;10.57894737;171.6666667;30.13856887
966;7;50;11.4556962;393.3333333;72.23111056
967;7;50;11.83333333;295.6666667;46.60829683
968;7;50;13.30882353;343;123.3572049
969;7;50;13.4;857.3333333;945.5635004
970;7;50;13.41111111;502.3333333;334.4552785
971;7;50;15.27848101;295.3333333;57.83021125
972;7;50;15.87719298;584;565.6951476
973;7;50;17.73529412;209.3333333;17.03917056
974;7;50;17.75;943.6666667;990.0658227
975;7;50;20.11111111;720.3333333;426.9664312
976;7;50;21.1754386;580.6666667;413.2146335
977;7;50;26.61764706;584.3333333;449.7914331
978;7;50;26.82222222;508;139.6674622
979;7;50;35.5;658.3333333;107.9320774
980;8;-50;2.960784314;28.33333333;0.577350269
981;8;-50;3.355555556;39.33333333;17.03917056
982;8;-50;3.82278481;171;98.534258
983;8;-50;4.441176471;68.33333333;45.39089483
984;8;-50;5.298245614;79.66666667;61.43560314
985;8;-50;5.911764706;85;48.49742261
986;8;-50;6.7;111.6666667;43.75309513
987;8;-50;6.711111111;57;28.05352028
988;8;-50;7.632911392;49;15.58845727
989;8;-50;8.867647059;99.33333333;45.72016331
990;8;-50;8.87254902;59;1.732050808
991;8;-50;8.882352941;188.6666667;103.4134098
992;8;-50;10.05555556;319;141.1701102
993;8;-50;10.57894737;129.3333333;126.1837285
994;8;-50;11.4556962;107.3333333;17.61628035
995;8;-50;11.83333333;87;50.3189825
996;8;-50;13.30882353;70.66666667;65.24824391
997;8;-50;13.4;49.33333333;35.2325607
998;8;-50;13.41111111;109.3333333;75.56674754
999;8;-50;15.27848101;176.3333333;144.0567018
1000;8;-50;15.87719298;138.3333333;20.23198787
1001;8;-50;17.73529412;116;86.01744009
1002;8;-50;17.75;99.33333333;28.93671255
1003;8;-50;20.11111111;346.6666667;365.193556
1004;8;-50;21.1754386;211.6666667;80.75477282
1005;8;-50;26.61764706;374;467.475133
1006;8;-50;26.82222222;129.3333333;61.17461347
1007;8;-50;35.5;60;51.09794516
1008;8;-16.67;2.960784314;29.33333333;1.527525232
1009;8;-16.67;3.355555556;62.33333333;48.52147291
1010;8;-16.67;3.82278481;107.3333333;16.86218649
1011;8;-16.67;4.441176471;28.66666667;1.154700538
1012;8;-16.67;5.298245614;38;16.46207763
1013;8;-16.67;5.911764706;77.33333333;43.00387579
1014;8;-16.67;6.7;138.6666667;20.98412098
1015;8;-16.67;6.711111111;151;79.03796556
1016;8;-16.67;7.632911392;134;69.93568474
1017;8;-16.67;8.867647059;99.33333333;75.43429812
1018;8;-16.67;8.87254902;196;188.6769726
1019;8;-16.67;8.882352941;84;46.67976007
1020;8;-16.67;10.05555556;183;15.71623365
1021;8;-16.67;10.57894737;148;27.49545417
1022;8;-16.67;11.4556962;294.3333333;165.741767
1023;8;-16.67;11.83333333;256.3333333;86.96167738
1024;8;-16.67;13.30882353;165.6666667;92.42474416
1025;8;-16.67;13.4;99.33333333;31.46956201
1026;8;-16.67;13.41111111;278.6666667;175.3890913
1027;8;-16.67;15.27848101;352;318.5953546
1028;8;-16.67;15.87719298;239;80.55432949
1029;8;-16.67;17.73529412;155.3333333;98.20556671
1030;8;-16.67;17.75;207;90.60353194
1031;8;-16.67;20.11111111;232;77.78817391
1032;8;-16.67;21.1754386;190;44.23799272
1033;8;-16.67;26.61764706;96.33333333;70.28750482
1034;8;-16.67;26.82222222;254.6666667;117.0996726
1035;8;-16.67;35.5;108.6666667;47.35328218
1036;8;0;2.960784314;158;145.0206882
1037;8;0;3.355555556;69.33333333;41.13797921
1038;8;0;3.82278481;117.6666667;53.40724046
1039;8;0;4.441176471;90.66666667;49.96331988
1040;8;0;5.298245614;136.3333333;11.59022577
1041;8;0;5.911764706;135.6666667;83.5783066
1042;8;0;6.7;149;58.50640991
1043;8;0;6.711111111;79.66666667;45.39089483
1044;8;0;7.632911392;158.6666667;45.6216323
1045;8;0;8.867647059;175.3333333;59.28181284
1046;8;0;8.87254902;228.3333333;17.67295486
1047;8;0;8.882352941;117.3333333;54.00308633
1048;8;0;10.05555556;269.3333333;54.99393906
1049;8;0;10.57894737;136.6666667;67.35230756
1050;8;0;11.4556962;270.6666667;78.05340052
1051;8;0;11.83333333;477;262.2270009
1052;8;0;13.30882353;216;44.71017781
1053;8;0;13.4;193.3333333;85.7107539
1054;8;0;13.41111111;504.6666667;477.4697198
1055;8;0;15.27848101;255.3333333;107.3607625
1056;8;0;15.87719298;195.6666667;75.84413842
1057;8;0;17.73529412;220;76.33478892
1058;8;0;17.75;294.6666667;2.516611478
1059;8;0;20.11111111;251;44.5421149
1060;8;0;21.1754386;573.3333333;476.8776922
1061;8;0;26.61764706;212;71.02112362
1062;8;0;26.82222222;670.6666667;365.8337509
1063;8;0;35.5;243;245.1101793
1064;8;16.67;2.960784314;107.3333333;37.00450423
1065;8;16.67;3.355555556;118;82.28608631
1066;8;16.67;3.82278481;80.33333333;35.21836642
1067;8;16.67;4.441176471;149.3333333;50.54041287
1068;8;16.67;5.298245614;128.6666667;69.57250415
1069;8;16.67;5.911764706;177.3333333;31.65964835
1070;8;16.67;6.7;607.6666667;630.9218124
1071;8;16.67;6.711111111;96.33333333;18.92969449
1072;8;16.67;7.632911392;256.3333333;49.92327447
1073;8;16.67;8.867647059;302.3333333;146.028536
1074;8;16.67;8.87254902;304;98.92926766
1075;8;16.67;8.882352941;98.66666667;18.50225212
1076;8;16.67;10.05555556;1183;1565.855677
1077;8;16.67;10.57894737;205.6666667;27.09858545
1078;8;16.67;11.4556962;282.3333333;42.0277686
1079;8;16.67;11.83333333;297.3333333;104.5434519
1080;8;16.67;13.30882353;208.3333333;107.7512568
1081;8;16.67;13.4;203;114.5032751
1082;8;16.67;13.41111111;350;75.78258375
1083;8;16.67;15.27848101;429.6666667;73.4325087
1084;8;16.67;15.87719298;283;58.27520914
1085;8;16.67;17.73529412;237.3333333;83.53043358
1086;8;16.67;17.75;397.6666667;164.9252356
1087;8;16.67;20.11111111;294.3333333;25.69695183
1088;8;16.67;21.1754386;257.6666667;71.67519329
1089;8;16.67;26.61764706;185.6666667;126.981626
1090;8;16.67;26.82222222;1904.333333;2680.777002
1091;8;16.67;35.5;262.6666667;78.01495583
1092;8;50;2.960784314;104.3333333;59.40819248
1093;8;50;3.355555556;146.3333333;24.70492528
1094;8;50;3.82278481;186;13.85640646
